date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
4-Jun-23,0,17.4,0,9.9,0,5.7,0,0,1017.3,6.5,0,11,0,60,0,16,16.583,4.2,5.9,55.1,55.1,53.7,3049
5-Jun-23,0,17,0,9.9,0,6.9,0,0,1017.1,6.4,0,13,0,50,0,19,17.155,3.8,5.5,57,57,55.8,3034
6-Jun-23,0,14.7,0,10.1,0,7.2,0,0,1016.3,6.5,0,12,0,50,0,19,17.065,3.4,5.1,58.6,58.6,57.6,2907
7-Jun-23,0,14.7,0,9.1,0,6.2,0,0,1013.7,7.4,0,14,0,50,0,22,16.583,2.9,4.4,60,60,59.2,2350
8-Jun-23,0,16.1,0,10.3,0,7.9,0,0,1009.3,9.6,0,15,0,50,0,22,16.58,3.4,5.3,61.5,61.5,60.9,2832
9-Jun-23,0,19.3,0,12.8,0,10.9,0,0,1005.6,8.4,0,13,0,50,0,21,16.337,3,4.2,62.9,62.9,62.4,1671
10-Jun-23,0,17.9,0,14.4,0,13.7,0,1.1,1005.6,5.1,0,9,0,160,0,13,16.983,2.1,2.9,62.7,62.7,62.3,1226
11-Jun-23,0,19.8,0,14.4,0,15.4,0,0,1008.1,4,0,8,0,180,0,11,17.958,2.4,3.2,63.7,63.7,63.5,1509
12-Jun-23,0,18.9,0,12.2,0,10.6,0,0,1008.6,2.7,0,5,0,330,0,9,17.917,1.8,2.4,64.5,64.5,64.3,1045
13-Jun-23,0,23,0,15.1,0,13.1,0,0,1007.9,5.9,0,10,0,50,0,16,19.147,4.7,6.3,66.4,66.4,66.5,2821
14-Jun-23,0,19.3,0,12.7,0,11.4,0,0,1010.4,4.7,0,8,0,80,0,13,19.462,4.1,5.6,68.1,68.1,68.3,2803
15-Jun-23,0,23.2,0,11.5,0,9.4,0,0,1012.4,3.9,0,8,0,200,0,13,20.1,4.4,5.9,69.8,69.8,70.1,2904
16-Jun-23,0,19.1,0,12.3,0,10.3,0,8.5,1010.1,5,0,11,0,160,0,16,18.898,1.6,2.1,61.9,61.9,62.3,848
17-Jun-23,0,18,0,14.2,0,14.6,0,16.5,1005.2,5.4,0,10,0,140,0,15,17.89,1.3,1.8,45.9,45.9,46.4,701
18-Jun-23,0,19.7,0,14.4,0,14.8,0,0.2,1000.8,5.4,0,12,0,160,0,17,18.923,2.9,4,47.4,47.4,48,1925
19-Jun-23,0,19.9,0,13.7,0,12.7,0,0.4,1000,7.3,0,14,0,210,0,22,19.003,3.1,4.4,48.8,48.8,49.6,2090
20-Jun-23,0,20.4,0,14.4,0,12.4,0,0,1001.5,5.8,0,12,0,220,0,18,19.542,3.9,5.4,51,51,51.9,2629
21-Jun-23,0,20.8,0,13,0,10.6,0,0.1,1007,5.9,0,13,0,230,0,19,20.173,4.3,6,53.1,53.1,54.3,3015
22-Jun-23,0,21.5,0,13.2,0,11.5,0,0,1012.5,5.9,0,11,0,220,0,18,20.403,4.3,5.9,55.4,55.4,56.7,2860
23-Jun-23,0,18.6,0,15.1,0,15.3,0,9.2,1012.7,9.7,0,14,0,200,0,24,19.22,1,1.5,46.6,46.6,48,475
24-Jun-23,0,19.6,0,15.9,0,16.1,0,0.3,1009.9,9.2,0,14,0,190,0,24,19.295,2.1,3.2,47.6,47.6,49,1416
25-Jun-23,0,20,0,13.2,0,14.8,0,9.2,1005.9,7.5,0,17,0,230,0,28,19.645,3.1,4.4,40.1,40.1,41.7,1970
26-Jun-23,0,18.7,0,11.1,0,10,0,0,1011.8,7.4,0,12,0,230,0,20,19.08,3,4.3,42.1,42.1,43.8,1981
27-Jun-23,0,18.9,0,14.8,0,14,0,0.4,1010.9,10,0,17,0,220,0,30,18.94,2.1,3.1,43,43,44.8,1303
28-Jun-23,0,20.4,0,13,0,16.1,0,0.2,1009.4,8.1,0,16,0,230,0,29,19.042,2.6,3.6,44.3,44.3,46.3,1418
29-Jun-23,0,18.7,0,10.7,0,9.7,0,0,1010.2,7.6,0,12,0,210,0,19,18.612,3.4,4.8,46.4,46.4,48.4,2130
30-Jun-23,0,18.7,0,13.1,0,13,0,2.4,1002.7,8.8,0,16,0,270,0,22,18.435,1.8,2.6,45,45,47.1,1029
1-Jul-23,0,19.7,0,10.8,0,12.1,0,0.1,1002.6,9.6,0,16,0,290,0,24,18.632,3.6,5.1,47,47,49.3,2204
